station_code,total_schedule_rows,unique_trains_serving_station,outbound_routes,inbound_routes,route_connectivity,code,name,State,District,pc11_state_id,pc11_district_id,shrug_population,shrug_households,shrug_area,shrug_population_density,shrug_rail_dist,shrug_city_dist,shrug_city5_dist
SAS,46,46,0.0,0.0,0.0,SAS,SHIVDASPURA PADAMPURA,Rajasthan,Jaipur,8.0,110.0,3471847.0,669293.0,833.6899999999999,4164.434022238483,0.0,14.0,14.0
SASG,6,6,0.0,0.0,0.0,SASG,Sasan Gir,Gujarat,Junagadh,24.0,479.0,906412.0,179624.0,464.8200000000001,1950.027967815498,0.0,5.0,102.0
SASN,10,10,0.0,0.0,0.0,SASN,SAS NAGAR MOHALI,Punjab,Sahibzada Ajit Singh Nagar,3.0,52.0,553917.0,120288.0,172.03,3219.8860663837704,0.0,0.0,8.0
SASR,12,12,0.0,0.0,0.0,SASR,Sausar,Madhya Pradesh,Chhindwara,23.0,455.0,505183.0,110212.0,223.49,2260.427759631303,0.0,0.0,60.0
SAT,100,100,0.0,0.0,0.0,SAT,SANT ROAD,Gujarat,Panch Mahals,24.0,484.0,334827.0,67963.0,118.61,2822.92386813928,0.0,2.0,40.0
SATR,2,2,0.0,0.0,0.0,SATR,SATR HALT,Bihar,Araria,10.0,209.0,168777.0,32781.0,51.07,3304.816917955747,0.0,45.0,395.0
SAU,96,96,0.0,0.0,0.0,SAU,SANAND,Gujarat,Ahmadabad,24.0,474.0,6007060.0,1269632.0,870.4899999999999,6900.780020448254,0.0,7.0,7.0
SAV,139,139,0.0,0.0,0.0,SAV,SAVDA,Maharashtra,Jalgaon,27.0,499.0,1342711.0,279073.0,347.8500000000001,3860.028748023573,0.0,3.0,90.0
SAW,44,44,0.0,0.0,0.0,SAW,SURIAWAN,Uttar Pradesh,Sant Ravi Das Nagar(bhadohi),,,,,,,,,
SAWN,14,14,0.0,0.0,0.0,SAWN,Sohansra,Haryana,Bhiwani,6.0,81.0,321322.0,63244.0,58.07,5533.356294127777,0.0,19.0,126.0
SAZ,1,1,0.0,0.0,0.0,SAZ,Samni,Gujarat,Bharuch,24.0,488.0,524959.0,116185.0,169.79000000000002,3091.8134165734136,0.0,1.0,35.0
SB,185,185,0.0,0.0,0.0,SB,SARAI BHOPAT,Uttar Pradesh,Etawah,9.0,161.0,366299.0,63979.0,50.554,7245.697669818412,0.0,9.0,100.0
SB04,6,6,0.0,0.0,0.0,SB04,Mana,Chhattisgarh,Raipur,22.0,410.0,1483289.0,315647.0,500.58,2963.1407567222022,0.0,10.0,10.0
SBB,285,285,0.0,0.0,0.0,SBB,SAHIBABAD,Uttar Pradesh,Gautam Buddha Nagar,9.0,141.0,974309.0,215174.0,188.15,5178.363008238108,0.0,2.0,0.0
SBBJ,4,4,0.0,0.0,0.0,SBBJ,JOGULAMBA HALT,Andhra Pradesh,Mahbubnagar,28.0,538.0,607692.0,126345.0,275.98,2201.9421697224434,0.0,0.0,47.0
SBC,150,150,57.0,60.0,117.0,SBC,BANGALORE CITY JN,Karnataka,Bangalore,,,,,,,,,
SBD,119,119,0.0,0.0,0.0,SBD,SLEEMANABAD RD,Madhya Pradesh,Katni,23.0,450.0,263543.0,56429.0,100.61,2619.451346784614,0.0,0.0,92.0
SBE,69,69,0.0,0.0,0.0,SBE,SORBHOG JN,Assam,Barpeta,18.0,303.0,147353.0,31495.0,36.38,4050.384826827927,0.0,90.0,90.0
SBG,47,47,7.0,7.0,14.0,SBG,SAHIBGANJ JN,Jharkhand,Sahibganj,20.0,352.0,159666.0,30967.0,27.22,5865.760470242469,0.0,90.0,220.0
SBGR,4,4,0.0,0.0,0.0,SBGR,Subhas Gram,West Bengal,South 24 Parganas,,,,,,,,,
SBH,44,44,0.0,0.0,0.0,SBH,SULEBHAVI,Karnataka,Belgaum,29.0,555.0,1211195.0,264621.0,415.7148,2913.523887049487,0.0,0.0,0.0
SBHR,6,6,1.0,1.0,2.0,SBHR,Subrahmanya Road,Karnataka,Dakshina Kannada,29.0,575.0,996086.0,214490.0,551.2641,1806.9125125325595,0.0,0.0,0.0
SBI,169,159,1.0,1.0,2.0,SBI,SABARMATI JN,Gujarat,Ahmadabad,24.0,474.0,6007060.0,1269632.0,870.4899999999999,6900.780020448254,0.0,7.0,7.0
SBIC,27,27,0.0,0.0,0.0,SBIC,SABARMATI BRIDGE,Gujarat,Ahmadabad,24.0,474.0,6007060.0,1269632.0,870.4899999999999,6900.780020448254,0.0,7.0,7.0
SBID,6,6,0.0,0.0,0.0,SBID,SABARMATI D CABIN,Gujarat,Ahmadabad,24.0,474.0,6007060.0,1269632.0,870.4899999999999,6900.780020448254,0.0,7.0,7.0
SBIS,18,18,0.0,0.0,0.0,SBIS,SABARMATI SOUTH,Gujarat,Ahmadabad,24.0,474.0,6007060.0,1269632.0,870.4899999999999,6900.780020448254,0.0,7.0,7.0
SBJ,133,133,0.0,0.0,0.0,SBJ,SARAI BANJARA,Punjab,Patiala,3.0,48.0,763280.0,158036.0,155.19,4918.358141632837,0.0,0.0,45.0
SBK,42,42,0.0,0.0,0.0,SBK,SHAHBAZ KULI,Uttar Pradesh,Ghazipur,9.0,195.0,274360.0,41569.0,62.33,4401.732712979304,0.0,10.0,40.0
SBL,8,8,3.0,3.0,6.0,SBL,Sabalgarh,Madhya Pradesh,Morena,23.0,419.0,470462.0,78105.0,68.75,6843.083636363636,0.0,0.0,19.0
SBLJ,33,33,0.0,0.0,0.0,SBLJ,SHRI BALAJI,Rajasthan,Nagaur,8.0,112.0,637204.0,102073.0,414.63,1536.8014856619154,0.0,20.0,90.0
SBLT,11,11,0.0,0.0,0.0,SBLT,SHRI BHADRIYA LATHI,Rajasthan,Jaisalmer,8.0,114.0,89025.0,16744.0,70.38,1264.919011082694,0.0,175.0,175.0
SBM,24,24,0.0,0.0,0.0,SBM,SONBARSA KACHERI,Bihar,Saharsa,10.0,214.0,156540.0,28862.0,21.13,7408.424041646947,0.0,0.0,260.0
SBNM,18,18,0.0,0.0,0.0,SBNM,Subarnamrigi,West Bengal,Murshidabad,19.0,333.0,1400692.0,284559.0,264.28000000000003,5300.030270924776,0.0,0.0,3.0
SBNR,8,8,0.0,0.0,0.0,SBNR,SHRI VIJAINAGAR,Rajasthan,Ganganagar,8.0,99.0,535432.0,108585.0,94.68,5655.175327418673,0.0,4.0,118.0
SBO,39,39,0.0,0.0,0.0,SBO,SABAUR,Bihar,Bhagalpur,10.0,224.0,602532.0,106303.0,69.10000000000001,8719.71056439942,0.0,5.0,125.0
SBP,53,53,6.0,8.0,14.0,SBP,SAMBALPUR,Odisha,Sambalpur,21.0,372.0,308093.0,70186.0,1397.76,220.41909913003664,12.0,0.0,140.0
SBPD,57,49,0.0,0.0,0.0,SBPD,SAMBALPUR ROAD,Odisha,Sambalpur,21.0,372.0,308093.0,70186.0,1397.76,220.41909913003664,12.0,0.0,140.0
SBPY,30,30,0.0,0.0,0.0,SBPY,SAMBALPUR CITY,Odisha,Sambalpur,21.0,372.0,308093.0,70186.0,1397.76,220.41909913003664,12.0,0.0,140.0
SBR,40,40,0.0,0.0,0.0,SBR,SAMBHAR LAKE,Rajasthan,Jaipur,8.0,110.0,3471847.0,669293.0,833.6899999999999,4164.434022238483,0.0,14.0,14.0
SBRA,34,34,0.0,0.0,0.0,SBRA,SARBAHARA,Chhattisgarh,Bilaspur,22.0,406.0,679870.0,144187.0,288.56,2356.078458552814,0.0,1.0,22.0
SBT,173,161,0.0,0.0,0.0,SBT,SABARMATI JN,Gujarat,Ahmadabad,24.0,474.0,6007060.0,1269632.0,870.4899999999999,6900.780020448254,0.0,7.0,7.0
SBTA,65,63,0.0,0.0,0.0,SBTA,SABARMATI A CABIN,Gujarat,Ahmadabad,24.0,474.0,6007060.0,1269632.0,870.4899999999999,6900.780020448254,0.0,7.0,7.0
SBTF,41,40,0.0,0.0,0.0,SBTF,SABARMATI F CABIN,Gujarat,Ahmadabad,24.0,474.0,6007060.0,1269632.0,870.4899999999999,6900.780020448254,0.0,7.0,7.0
SBV,26,26,0.0,0.0,0.0,SBV,SIMRI BHAKHTIYARPUR,Bihar,Saharsa,10.0,214.0,156540.0,28862.0,21.13,7408.424041646947,0.0,0.0,260.0
SBW,7,7,0.0,0.0,0.0,SBW,Shewbabudih,Jharkhand,Bokaro,20.0,355.0,983644.0,188770.0,436.79,2251.983790837702,0.0,3.0,23.0
SBY,12,12,0.0,0.0,0.0,,,,,,,,,,,,,
SBZ,29,29,0.0,0.0,0.0,SBZ,SISWA BAZAR,Uttar Pradesh,Maharajganj,,,,,,,,,
SC,227,227,45.0,47.0,92.0,SC,SECUNDERABAD JN,Andhra Pradesh,Hyderabad,28.0,536.0,496057.0,115653.0,216.99,2286.082307940458,0.0,0.0,0.0
SCA,3,3,0.0,0.0,0.0,SCA,SALCHAPRA,Assam,Cachar,18.0,316.0,315464.0,69205.0,64.58999999999999,4884.0997058368175,0.0,0.0,315.0
SCC,27,27,6.0,7.0,13.0,SCC,SITAPUR CANT,Uttar Pradesh,Sitapur,9.0,154.0,530784.0,87109.0,106.67,4975.9445017343205,0.0,4.0,4.0
SCE,6,6,0.0,0.0,0.0,SCE,Senchoa Junction,Assam,Nagaon,18.0,305.0,369534.0,78941.0,80.58,4585.927029039464,0.0,0.0,102.0
SCH,189,189,0.0,0.0,0.0,SCH,SACHIN,Gujarat,Surat,24.0,492.0,4815400.0,1054829.0,488.87,9850.062388774111,0.0,10.0,10.0
SCI,190,190,0.0,0.0,0.0,SCI,SANCHI,Madhya Pradesh,Raisen,23.0,446.0,303425.0,62916.0,228.37,1328.655252441214,0.0,13.0,20.0
SCKR,111,111,0.0,0.0,0.0,SCKR,SALICHAUKA ROAD,Madhya Pradesh,Narsimhapur,23.0,452.0,203540.0,44061.0,109.56,1857.794815626141,0.0,120.0,54.0
SCL,11,11,5.0,6.0,11.0,SCL,SILCHAR,Assam,Cachar,18.0,316.0,315464.0,69205.0,64.58999999999999,4884.0997058368175,0.0,0.0,315.0
SCM,106,106,0.0,0.0,0.0,SCM,SIMHACHALAM,Andhra Pradesh,Visakhapatnam,28.0,544.0,1285565.0,326452.0,632.1600000000001,2033.6069982282963,0.0,0.0,0.0
SCMN,116,116,0.0,0.0,0.0,SCMN,SIMHACHALAM NORTH,Andhra Pradesh,Visakhapatnam,28.0,544.0,1285565.0,326452.0,632.1600000000001,2033.6069982282963,0.0,0.0,0.0
SCN,8,8,0.0,0.0,0.0,SCN,SONDHA ROAD,Madhya Pradesh,Bhind,23.0,420.0,432922.0,72562.0,227.04,1906.809372797745,0.0,0.0,22.0
SCO,42,42,0.0,0.0,0.0,SCO,SATUNA,Maharashtra,Jalna,27.0,514.0,377429.0,70793.0,106.16,3555.284476262246,0.0,29.0,65.0
SCP,32,32,0.0,0.0,0.0,SCP,SIRNAPALLI,Andhra Pradesh,Nizamabad,28.0,533.0,588372.0,127696.0,130.98,4492.075125973432,0.0,0.0,111.0
SCPD,73,73,0.0,0.0,0.0,SCPD,SUCHIPIND,Punjab,Jalandhar,3.0,37.0,1155128.0,247953.0,243.21,4749.508655071749,0.0,5.0,2.0
SCPR,38,36,0.0,0.0,0.0,SCPR,SHYAMA CHARANPUR HALT,Odisha,Dhenkanal,21.0,383.0,117506.0,25918.0,79.669,1474.9275125833135,0.0,65.0,65.0
SCQ,6,6,0.0,0.0,0.0,SCQ,Sham Chaurasi,Punjab,Jalandhar,3.0,37.0,1155128.0,247953.0,243.21,4749.508655071749,0.0,5.0,2.0
SCT,8,8,4.0,4.0,8.0,SCT,SENGOTTAI,Tamil Nadu,Tirunelveli,33.0,628.0,1520229.0,396471.0,1057.13,1438.0719495237104,0.0,0.0,88.0
SCY,48,48,0.0,0.0,0.0,SCY,SACHIWALAY HALT,Bihar,Patna,10.0,230.0,2514590.0,429424.0,269.77000000000004,9321.236608963189,0.0,5.0,6.0
SD,24,24,0.0,0.0,0.0,SD,SIDHAULI,Uttar Pradesh,Sitapur,9.0,154.0,530784.0,87109.0,106.67,4975.9445017343205,0.0,4.0,4.0
SDAH,89,89,49.0,40.0,89.0,SDAH,KOLKATA SEALDAH,West Bengal,Kolkata,19.0,342.0,4496694.0,1024928.0,185.0,24306.45405405405,2.0,3.0,3.0
SDAM,20,20,0.0,0.0,0.0,SDAM,SUNDHIAMAU,Uttar Pradesh,Bara Banki,9.0,176.0,330803.0,54803.0,64.16027,5155.885410083219,0.0,1.0,27.0
SDB,64,64,0.0,0.0,0.0,SDB,SHAHABAD,Karnataka,Gulbarga,29.0,579.0,835551.0,158721.0,249.96700000000004,3342.64522917025,0.0,0.0,80.0
SDBH,10,10,0.0,0.0,0.0,SDBH,Sindri Block Hut,Jharkhand,Dhanbad,20.0,354.0,1560394.0,296040.0,181.242,8609.450348153297,0.0,0.0,0.0
SDC,38,38,0.0,0.0,0.0,SDC,SAIDABAD,Uttar Pradesh,Allahabad,,,,,,,,,
SDD,70,70,0.0,0.0,0.0,SDD,SINDHAWADAR,Gujarat,Rajkot,24.0,476.0,2214050.0,471625.0,798.59,2772.4489412589687,0.0,3.0,5.0
SDE,145,145,0.0,0.0,0.0,SDE,SADISOPUR,Bihar,Patna,10.0,230.0,2514590.0,429424.0,269.77000000000004,9321.236608963189,0.0,5.0,6.0
SDF,4,4,0.0,0.0,0.0,SDF,Sudsar,Rajasthan,Bikaner,8.0,101.0,800384.0,139973.0,190.9,4192.68727082242,0.0,30.0,30.0
SDG,30,30,0.0,0.0,0.0,SDG,SAHADAI BUZURG,Bihar,Vaishali,10.0,220.0,233079.0,38280.0,37.52,6212.126865671641,3.0,20.0,20.0
SDGH,4,4,0.0,0.0,0.0,SDGH,Sri Dungargarh,Rajasthan,Bikaner,8.0,101.0,800384.0,139973.0,190.9,4192.68727082242,0.0,30.0,30.0
SDGM,28,16,0.0,0.0,0.0,SDGM,SARDARGRAM,Gujarat,Ahmadabad,24.0,474.0,6007060.0,1269632.0,870.4899999999999,6900.780020448254,0.0,7.0,7.0
SDH,41,41,0.0,0.0,0.0,SDH,SARADHNA,Rajasthan,Ajmer,8.0,119.0,1035410.0,201088.0,382.19,2709.1498992647635,0.0,5.0,106.0
SDHA,6,6,0.0,0.0,0.0,SDHA,SIDHARI HALT,Uttar Pradesh,Azamgarh,9.0,191.0,393401.0,53644.0,86.766,4534.045593896226,0.0,5.0,55.0
SDHR,2,2,0.0,0.0,0.0,SDHR,Sandhanidhar,Gujarat,Amreli,24.0,480.0,386635.0,75796.0,312.79999999999995,1236.0453964194376,0.0,64.0,79.0
SDI,6,6,0.0,0.0,0.0,SDI,Sagardighi,West Bengal,Murshidabad,19.0,333.0,1400692.0,284559.0,264.28000000000003,5300.030270924776,0.0,0.0,3.0
SDL,40,40,1.0,1.0,2.0,SDL,SHAHDOL,Madhya Pradesh,Shahdol,23.0,460.0,198923.0,41549.0,136.97,1452.3107249762722,0.0,55.0,170.0
SDLE,82,82,0.0,0.0,0.0,SDLE,SWADINPUR,West Bengal,Birbhum,19.0,334.0,449448.0,102423.0,120.8,3720.5960264900655,0.0,5.0,47.0
SDLK,7,7,0.0,0.0,0.0,SDLK,SUNDLAK,Rajasthan,Baran,8.0,128.0,254214.0,49902.0,148.29,1714.3030548250051,0.0,50.0,50.0
SDLP,27,27,7.0,6.0,13.0,SDLP,Sadulpur Junction,Rajasthan,Churu,8.0,102.0,576235.0,93116.0,202.01,2852.507301618732,0.0,10.0,110.0
SDM,180,180,0.0,0.0,0.0,SDM,SURAREDDIPALEM,Andhra Pradesh,Prakasam,28.0,549.0,657420.0,166767.0,268.63,2447.3067043889364,0.0,0.0,66.0
SDMD,8,8,0.0,0.0,0.0,SDMD,Sudamdih,Jharkhand,Dhanbad,20.0,354.0,1560394.0,296040.0,181.242,8609.450348153297,0.0,0.0,0.0
SDMK,11,11,0.0,0.0,0.0,SDMK,Sidmukh,Rajasthan,Churu,8.0,102.0,576235.0,93116.0,202.01,2852.507301618732,0.0,10.0,110.0
SDN,64,64,0.0,0.0,0.0,SDN,SHOLAVANDAN,Tamil Nadu,Madurai,33.0,623.0,1846801.0,479851.0,317.45,5817.612222397228,0.0,0.0,0.0
SDNR,10,10,0.0,0.0,0.0,SDNR,Seydunganallur,Tamil Nadu,Thoothukkudi,33.0,627.0,876802.0,226561.0,414.8,2113.794599807136,0.0,0.0,70.0
SDPN,1,1,0.0,0.0,0.0,SDPN,SINDPAN,Madhya Pradesh,Mandsaur,23.0,433.0,277604.0,56395.0,93.76,2960.7935153583617,0.0,0.0,115.0
SDPR,16,16,0.0,0.0,0.0,SDPR,SARDAR PATEL ROAD,NCT of Delhi,South West,,,,,,,,,
SDPT,2,2,0.0,0.0,0.0,SDPT,SEDARAMPATTU,Tamil Nadu,Tiruvannamalai,33.0,606.0,494945.0,116147.0,174.32,2839.2898118402936,0.0,0.0,81.0
SDRA,22,22,0.0,0.0,0.0,SDRA,Sudharana,Haryana,Rewari,6.0,85.0,233430.0,47744.0,64.89,3597.318539066112,0.0,2.0,33.0
SDRN,4,4,0.0,0.0,0.0,,,,,,,,,,,,,
SDS,11,11,0.0,0.0,0.0,SDS,Sadulshahr,Rajasthan,Ganganagar,8.0,99.0,535432.0,108585.0,94.68,5655.175327418673,0.0,4.0,118.0
SDT,36,36,0.0,0.0,0.0,SDT,SADAT,Uttar Pradesh,Ghazipur,9.0,195.0,274360.0,41569.0,62.33,4401.732712979304,0.0,10.0,40.0
SDV,23,23,0.0,0.0,0.0,SDV,SOMIDEVIPALLE,Andhra Pradesh,Prakasam,28.0,549.0,657420.0,166767.0,268.63,2447.3067043889364,0.0,0.0,66.0
SDVL,56,56,0.0,0.0,0.0,SDVL,SOLDEVANAHALLI,Karnataka,Bangalore,,,,,,,,,
SDY,133,133,0.0,0.0,0.0,SDY,SADHOO GARH,Punjab,Fatehgarh Sahib,3.0,40.0,185482.0,39103.0,77.67,2388.0777649027937,0.0,7.0,31.0
SDZ,4,4,0.0,0.0,0.0,SDZ,Sindhar,Punjab,Jalandhar,3.0,37.0,1155128.0,247953.0,243.21,4749.508655071749,0.0,5.0,2.0
SE,6,6,0.0,0.0,0.0,SE,SEMLA,Gujarat,Rajkot,24.0,476.0,2214050.0,471625.0,798.59,2772.4489412589687,0.0,3.0,5.0
SEB,127,122,0.0,0.0,0.0,SEB,SON NAGAR,Bihar,Aurangabad,10.0,235.0,236854.0,36862.0,60.870000000000005,3891.145063249548,0.0,38.0,95.0
SED,44,44,0.0,0.0,0.0,SED,SHEDBAL,Karnataka,Belgaum,29.0,555.0,1211195.0,264621.0,415.7148,2913.523887049487,0.0,0.0,0.0
SEE,117,117,8.0,8.0,16.0,SEE,SONPUR JN,Bihar,Saran (chhapra),,,,,,,,,
SEG,89,89,0.0,0.0,0.0,SEG,SHEGAON,Maharashtra,Buldana,27.0,500.0,548860.0,110220.0,120.76,4545.048029148725,0.0,25.0,90.0
SEGM,195,195,0.0,0.0,0.0,SEGM,SEVAGRAM,Maharashtra,Wardha,27.0,504.0,423300.0,97353.0,89.00999999999999,4755.645433097406,0.0,2.0,48.0
SEH,51,51,0.0,0.0,0.0,SEH,SEHORE,Madhya Pradesh,Sehore,23.0,445.0,248462.0,46843.0,98.4,2525.020325203252,0.0,0.0,37.0
SEI,12,12,0.0,0.0,0.0,SEI,SHENDRI,Maharashtra,Solapur,27.0,526.0,1399091.0,279607.0,363.09,3853.289817951472,0.0,35.0,38.0
SEJ,8,8,0.0,0.0,0.0,SEJ,SARKHEJ,Gujarat,Ahmadabad,24.0,474.0,6007060.0,1269632.0,870.4899999999999,6900.780020448254,0.0,7.0,7.0
SEL,182,182,0.0,0.0,0.0,SEL,SANKRALL,West Bengal,Haora,19.0,341.0,3074144.0,669902.0,431.5093,7124.1662694176,0.0,1.0,3.0
SELU,42,42,0.0,0.0,0.0,SELU,SELU,Maharashtra,Parbhani,27.0,513.0,569806.0,104731.0,112.89,5047.444414917176,0.0,17.0,36.0
SEM,45,45,0.0,0.0,0.0,SEM,SERAM,Karnataka,Gulbarga,29.0,579.0,835551.0,158721.0,249.96700000000004,3342.64522917025,0.0,0.0,80.0
SEN,44,44,0.0,0.0,0.0,SEN,SENAPURA,Karnataka,Udupi,29.0,569.0,334061.0,75549.0,243.67,1370.9566216604426,0.0,8.0,27.0
SEO,79,79,0.0,0.0,0.0,SEO,SEOHARA,Uttar Pradesh,Bijnor,9.0,134.0,925312.0,154200.0,108.107,8559.223732043254,0.0,7.0,35.0
SEP,74,74,0.0,0.0,0.0,SEP,SODPUR,West Bengal,North 24 Parganas,,,,,,,,,
SEPN,2,2,0.0,0.0,0.0,SEPN,SEPON,Assam,Dibrugarh,18.0,310.0,243730.0,54453.0,45.48,5359.05892700088,0.0,0.0,403.0
SEPR,14,14,0.0,0.0,0.0,SEPR,SHERPUR,Uttar Pradesh,Jyotiba Phule Nagar,9.0,137.0,458713.0,78984.0,59.493,7710.369287143025,0.0,7.0,28.0
SEQ,23,23,0.0,0.0,0.0,SEQ,SEKHA,Punjab,Barnala,3.0,54.0,190685.0,39141.0,50.75,3757.339901477832,0.0,40.0,60.0
SER,62,62,0.0,0.0,0.0,SER,SAMAYANALLUR,Tamil Nadu,Madurai,33.0,623.0,1846801.0,479851.0,317.45,5817.612222397228,0.0,0.0,0.0
SES,4,4,0.0,0.0,0.0,SES,SEMARI,Rajasthan,Udaipur,8.0,130.0,608426.0,127558.0,164.03,3709.236115344754,0.0,3.0,45.0
SET,43,43,0.0,0.0,0.0,SET,SETTIHALLY,Karnataka,Ramanagara,29.0,584.0,267759.0,60860.0,42.440000000000005,6309.118755890669,0.0,34.0,34.0
SEU,39,39,0.0,0.0,0.0,SEU,SENDRA,Rajasthan,Pali,8.0,118.0,460006.0,88647.0,439.14,1047.515598670128,0.0,40.0,72.0
SEV,24,24,0.0,0.0,0.0,SEV,SITHALAVAI,Tamil Nadu,Karur,33.0,613.0,434517.0,118699.0,283.5,1532.687830687831,0.0,30.0,30.0
SEW,15,15,0.0,0.0,0.0,SEW,SEHAL,Uttar Pradesh,Moradabad,9.0,135.0,1573623.0,273407.0,148.33,10608.932785006404,0.0,7.0,0.0
SEX,4,4,0.0,0.0,0.0,SEX,Seroni Road,Madhya Pradesh,Sheopur,23.0,418.0,107352.0,20521.0,40.48,2651.9762845849805,0.0,102.0,117.0
SEY,10,10,0.0,0.0,0.0,SEY,Seoni,Madhya Pradesh,Seoni,23.0,456.0,163890.0,36517.0,59.86000000000001,2737.8884062813227,0.0,0.0,75.0
SF,28,28,0.0,0.0,0.0,SF,SETTIGUNTA,Andhra Pradesh,Y.s.r.,,,,,,,,,
SFA,16,16,0.0,0.0,0.0,SFA,SANHERA HALT,Uttar Pradesh,Baghpat,9.0,139.0,275025.0,45422.0,49.075,5604.177279673968,0.0,15.0,35.0
SFC,31,31,0.0,0.0,0.0,SFC,SAINTALA,Odisha,Balangir,21.0,393.0,191950.0,44124.0,93.69,2048.777884512755,0.0,50.0,125.0
SFDE,6,6,0.0,0.0,0.0,SFDE,SAFIDON,Haryana,Jind,6.0,77.0,305583.0,58861.0,75.26,4060.364071219771,0.0,19.0,110.0
SFE,10,8,0.0,0.0,0.0,SFE,Sanodiya,Rajasthan,Jaipur,8.0,110.0,3471847.0,669293.0,833.6899999999999,4164.434022238483,0.0,14.0,14.0
SFF,24,24,0.0,0.0,0.0,SFF,SUNERA PIRKHERI,Madhya Pradesh,Shajapur,23.0,436.0,293548.0,55782.0,113.04,2596.850672328379,0.0,38.0,78.0
SFG,141,141,0.0,0.0,0.0,SFG,SUBEDARGANJ,Uttar Pradesh,Kaushambi,9.0,174.0,124456.0,21653.0,57.17,2176.94595067343,0.0,20.0,20.0
SFH,137,137,0.0,0.0,0.0,SFH,SAFEDABAD,Uttar Pradesh,Bara Banki,9.0,176.0,330803.0,54803.0,64.16027,5155.885410083219,0.0,1.0,27.0
SFK,31,31,0.0,0.0,0.0,SFK,SIKIR,Odisha,Balangir,21.0,393.0,191950.0,44124.0,93.69,2048.777884512755,0.0,50.0,125.0
SFM,35,35,0.0,0.0,0.0,SFM,SUNAM,Punjab,Sangrur,3.0,53.0,515965.0,101006.0,159.25,3239.9686028257456,0.0,22.0,26.0
SFNR,32,32,0.0,0.0,0.0,SFNR,Saifinagar Halt,Madhya Pradesh,Indore,23.0,439.0,2427709.0,490140.0,349.14,6953.39691814172,0.0,0.0,0.0
SFPR,6,6,0.0,0.0,0.0,SFPR,Safipur,Uttar Pradesh,Unnao,9.0,156.0,531646.0,97427.0,88.80999999999999,5986.33036820178,0.0,1.0,2.0
SFR,28,28,0.0,0.0,0.0,SFR,SAFRAI,Assam,Sivasagar,18.0,311.0,110096.0,26231.0,42.93,2564.546936873981,0.0,30.0,342.0
SFW,24,24,0.0,0.0,0.0,SFW,SARANGPUR,Madhya Pradesh,Rajgarh,23.0,442.0,276457.0,53279.0,181.21,1525.6166878207605,0.0,81.0,82.0
SFX,40,40,0.0,0.0,0.0,SFX,SAFILGUDA,Andhra Pradesh,Hyderabad,28.0,536.0,496057.0,115653.0,216.99,2286.082307940458,0.0,0.0,0.0
SFY,24,24,0.0,0.0,0.0,SFY,SHAJAPUR,Madhya Pradesh,Shajapur,23.0,436.0,293548.0,55782.0,113.04,2596.850672328379,0.0,38.0,78.0
SFZ,7,7,0.0,0.0,0.0,SFZ,SINDURIYA KACHARI,Madhya Pradesh,Rajgarh,23.0,442.0,276457.0,53279.0,181.21,1525.6166878207605,0.0,81.0,82.0
SG,13,13,0.0,0.0,0.0,SG,SHAHGARH,Uttar Pradesh,Pilibhit,9.0,151.0,351415.0,63547.0,45.220000000000006,7771.229544449357,0.0,2.0,40.0
SGA,12,12,0.0,0.0,0.0,SGA,Shergarh,Punjab,Bathinda,3.0,46.0,499217.0,102610.0,159.09,3137.953359733484,0.0,11.0,125.0
SGAC,5,5,0.0,0.0,0.0,SGAC,SOGARIYA CABIN,Rajasthan,Kota,8.0,127.0,1176604.0,245150.0,643.84,1827.4788767395623,0.0,15.0,15.0
SGAM,8,8,0.0,0.0,0.0,SGAM,SAREIGRAM,Madhya Pradesh,Singrauli,23.0,463.0,226786.0,46023.0,290.2,781.4817367332874,0.0,0.0,360.0
SGBA,71,71,0.0,0.0,0.0,,,,,,,,,,,,,
SGBB,16,16,0.0,0.0,0.0,,,,,,,,,,,,,
SGBJ,136,136,0.0,0.0,0.0,SGBJ,SURGAON BANJARI,Madhya Pradesh,East Nimar,23.0,466.0,259436.0,50473.0,96.76,2681.2319140140557,0.0,0.0,78.0
SGD,19,19,0.0,0.0,0.0,SGD,SONGADH,Gujarat,Bhavnagar,24.0,481.0,1182401.0,236235.0,408.54,2894.2110931610123,0.0,7.0,7.0
SGDM,93,93,0.0,0.0,0.0,SGDM,SIGADAM,Andhra Pradesh,Srikakulam,28.0,542.0,434126.0,108363.0,186.04,2333.5089228122984,0.0,0.0,100.0
SGDP,4,4,0.0,0.0,0.0,SGDP,Sagadapata,Odisha,Kendujhar,21.0,375.0,253059.0,56824.0,7200.552,35.14438893018202,0.0,90.0,75.0
SGE,143,143,0.0,0.0,0.0,SGE,SANKARIDURG,Tamil Nadu,Salem,33.0,608.0,1774122.0,463944.0,675.5899999999999,2626.033541053006,0.0,0.0,0.0
SGF,17,17,0.0,0.0,0.0,SGF,SANGAT,Punjab,Bathinda,3.0,46.0,499217.0,102610.0,159.09,3137.953359733484,0.0,11.0,125.0
SGG,53,53,0.0,0.0,0.0,SGG,SULTANGANJ,Bihar,Bhagalpur,10.0,224.0,602532.0,106303.0,69.10000000000001,8719.71056439942,0.0,5.0,125.0
SGJ,56,56,0.0,0.0,0.0,SGJ,SAFDARGANJ,Uttar Pradesh,Bara Banki,9.0,176.0,330803.0,54803.0,64.16027,5155.885410083219,0.0,1.0,27.0
